Fecha,MATERIAL,Cantidad,VENDEDOR,Día de la Semana,Mes,Año,Estación,Ventas Diarias,Lag_1,Lag_2,Lag_3
2023-04-22,221206 EVA 4 MM NEGRO,2.0,VENTAS RESTREPO,Saturday,4,2023,Primavera,12.0,12.0,10.0,750.0
2023-04-22,221208 EVA 2 MM NEGRO,3.0,VENTAS RESTREPO,Saturday,4,2023,Primavera,31.0,1.0,2.0,1.0
2023-04-22,221208 EVA 2 MM NEGRO,1.0,VENTAS RESTREPO,Saturday,4,2023,Primavera,31.0,31.0,1.0,2.0
2023-04-22,310101 FLEECE NEGRO,6.0,VENTAS RESTREPO,Saturday,4,2023,Primavera,6.0,1.0,,
2023-04-22,620101 MALLA SANDWICH NEGRA,20.0,VENTAS RESTREPO,Saturday,4,2023,Primavera,20.0,,,
2023-04-22,620102 MALLA SANDWICH GRIS CLARO,1.0,VENTAS RESTREPO,Saturday,4,2023,Primavera,1.0,,,
2023-04-22,620125 MALLA SANDWICH COLMENA,,VENTAS RESTREPO,Saturday,4,2023,Primavera,,3.0,,
2023-04-24,"11204 CAM 70 BLANCO X 2,10 METROS",,JORGE ANDRES AGUIRRE ROJAS,Monday,4,2023,Primavera,,,,
2023-04-24,160103 CAM 13 GR X 2.10 MTR BLANCO,,JORGE ANDRES AGUIRRE ROJAS,Monday,4,2023,Primavera,,,,
2023-04-24,10202 CAM 70 AZUL PASTEL,,VENTAS RESTREPO,Monday,4,2023,Primavera,,125.0,200.0,50.0
2023-04-24,10204 CAM 70 AZUL OSCURO,33.0,VENTAS RESTREPO,Monday,4,2023,Primavera,33.0,100.0,300.0,25.0
2023-04-24,10208 CAM 70 AZUL COBALTO,30.0,VENTAS RESTREPO,Monday,4,2023,Primavera,3010.0,6710.0,6710.0,125.0
2023-04-24,10208 CAM 70 AZUL COBALTO,10.0,VENTAS RESTREPO,Monday,4,2023,Primavera,3010.0,3010.0,6710.0,6710.0
2023-04-24,10301 CAM 70 BLANCO,104.0,VENTAS RESTREPO,Monday,4,2023,Primavera,104.0,9.0,70.0,2040.0
2023-04-24,10402 CAM 70 BEIGE OSCURO,50.0,VENTAS RESTREPO,Monday,4,2023,Primavera,50.0,500.0,355.0,4.0
2023-04-24,10403 CAM 70 BEIGE HUESO,13.0,VENTAS RESTREPO,Monday,4,2023,Primavera,13.0,25.0,300.0,9.0
2023-04-24,10702 CAM 70 GRIS CLARO,10.0,VENTAS RESTREPO,Monday,4,2023,Primavera,10.0,200.0,10.0,100.0
2023-04-24,10901 CAM 70 NEGRO,8.0,VENTAS RESTREPO,Monday,4,2023,Primavera,8.0,510.0,510.0,
2023-04-24,11001 CAM 70 NARANJA ZANAHORIA,10.0,VENTAS RESTREPO,Monday,4,2023,Primavera,10.0,3.0,400.0,500.0
2023-04-24,110107 TIFON NEGRO,17.0,VENTAS RESTREPO,Monday,4,2023,Primavera,17.0,1.0,12.0,15.0
2023-04-24,11101 CAM 70 ROSADO PASTEL,10.0,VENTAS RESTREPO,Monday,4,2023,Primavera,10.0,500.0,15.0,100.0
2023-04-24,11301 CAM 70 VERDE CALI,256.0,VENTAS RESTREPO,Monday,4,2023,Primavera,256.0,400.0,3.0,80.0
2023-04-24,11401 CAM 70 PALO DE ROSA,5.0,VENTAS RESTREPO,Monday,4,2023,Primavera,510.0,300.0,100.0,100.0
2023-04-24,11401 CAM 70 PALO DE ROSA,10.0,VENTAS RESTREPO,Monday,4,2023,Primavera,510.0,510.0,300.0,100.0
2023-04-24,130103 CAM 120 NEGRO,6.0,VENTAS RESTREPO,Monday,4,2023,Primavera,,5.0,24.0,24.0
2023-04-24,130103 CAM 120 NEGRO,,VENTAS RESTREPO,Monday,4,2023,Primavera,,,5.0,24.0
2023-04-24,221208 EVA 2 MM NEGRO,2.0,VENTAS RESTREPO,Monday,4,2023,Primavera,2.0,31.0,31.0,1.0
2023-04-24,310101 FLEECE NEGRO,5.0,VENTAS RESTREPO,Monday,4,2023,Primavera,5.0,6.0,1.0,
2023-04-24,310115 FLEECE CAMEL,1.0,VENTAS RESTREPO,Monday,4,2023,Primavera,1.0,5.0,,5.0
2023-04-24,330409 CAM MOON AZUL PASTEL,5.0,VENTAS RESTREPO,Monday,4,2023,Primavera,5.0,110.0,110.0,3.0
2023-04-24,330618 CAM CIRCLE MARFIL,20.0,VENTAS RESTREPO,Monday,4,2023,Primavera,20.0,2.0,9.0,3.0
2023-04-24,360101 PLANTITEX - NEGRO X 230 GR,5.0,VENTAS RESTREPO,Monday,4,2023,Primavera,5.0,2.0,,3.0
2023-04-24,400101 TELA FUSIONABLE BLANCA,2.0,VENTAS RESTREPO,Monday,4,2023,Primavera,2.0,2.0,1.0,1.0
2023-04-24,430804 BO 32X45X10 NARANJA,5.0,VENTAS RESTREPO,Monday,4,2023,Primavera,5.0,12.0,12.0,1.0
2023-04-24,430806 BO 32X45X10 AZUL REY,3.0,VENTAS RESTREPO,Monday,4,2023,Primavera,3.0,1.0,100.0,1.0
2023-04-24,430807 BO 32X45X10 VERDE PISTACHO,2.0,VENTAS RESTREPO,Monday,4,2023,Primavera,2.0,3.0,1.0,4.0
2023-04-24,50101 CAM SUBO 70 BLANCO,2.0,VENTAS RESTREPO,Monday,4,2023,Primavera,2.0,1.0,100.0,2.0
2023-04-24,620101 MALLA SANDWICH NEGRA,2.0,VENTAS RESTREPO,Monday,4,2023,Primavera,2.0,20.0,,
2023-04-24,620111 MALLA SANDWICH MORADA,,VENTAS RESTREPO,Monday,4,2023,Primavera,,,2.0,
2023-04-24,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,2.0,VENTAS RESTREPO,Monday,4,2023,Primavera,,303.0,303.0,
2023-04-24,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,,VENTAS RESTREPO,Monday,4,2023,Primavera,,,303.0,303.0
2023-04-25,50101 CAM SUBO 70 BLANCO,400.0,VENDEDOR E-COMMERCE,Tuesday,4,2023,Primavera,400.0,2.0,1.0,100.0
2023-04-25,10203 CAM 70 AZUL REY,30.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,30.0,600.0,21120.0,21120.0
2023-04-25,10208 CAM 70 AZUL COBALTO,50.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,,3010.0,3010.0,6710.0
2023-04-25,10208 CAM 70 AZUL COBALTO,,VENTAS RESTREPO,Tuesday,4,2023,Primavera,,,3010.0,3010.0
2023-04-25,10301 CAM 70 BLANCO,11.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,111441320.0,104.0,9.0,70.0
2023-04-25,10301 CAM 70 BLANCO,144.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,111441320.0,111441320.0,104.0,9.0
2023-04-25,10301 CAM 70 BLANCO,13.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,111441320.0,111441320.0,111441320.0,104.0
2023-04-25,10301 CAM 70 BLANCO,20.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,111441320.0,111441320.0,111441320.0,111441320.0
2023-04-25,10402 CAM 70 BEIGE OSCURO,50.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,50.0,50.0,500.0,355.0
2023-04-25,10403 CAM 70 BEIGE HUESO,50.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,50.0,13.0,25.0,300.0
2023-04-25,10502 CAM 70 CAFÉ OSCURO,,VENTAS RESTREPO,Tuesday,4,2023,Primavera,,100.0,1505.0,1505.0
2023-04-25,10601 CAM 70 FUCSIA NORMAL,50.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,50.0,500.0,100.0,15.0
2023-04-25,10803 CAM 70 LILA,2.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,2.0,100.0,,
2023-04-25,11302 CAM 70 VERDE PISTACHO,300.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,30038.0,3.0,200.0,2.0
2023-04-25,11302 CAM 70 VERDE PISTACHO,38.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,30038.0,30038.0,3.0,200.0
2023-04-25,11303 CAM 70 VERDE JADE,50.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,50.0,30.0,300.0,355100.0
2023-04-25,120102 P.CONEJO BLANCO,,VENTAS RESTREPO,Tuesday,4,2023,Primavera,,,1.0,1.0
2023-04-25,130103 CAM 120 NEGRO,2.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,2.0,,,5.0
2023-04-25,140101 CAM 50 BLANCO,400.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,400.0,50.0,,200.0
2023-04-25,140102 CAM 50 NEGRO,50.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,50.0,50.0,50150.0,50150.0
2023-04-25,20103 CAM 100 AZUL COBALTO,10.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,10.0,35.0,385.0,20.0
2023-04-25,20402 CAM 100 BEIGE OSCURO,10.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,1010.0,10.0,2.0,2.0
2023-04-25,20402 CAM 100 BEIGE OSCURO,10.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,1010.0,1010.0,10.0,2.0
2023-04-25,20403 CAM 100 BEIGE HUESO,10.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,10.0,25.0,6.0,10.0
2023-04-25,20601 CAM 100 FUCSIA NORMAL,10.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,10.0,10.0,10.0,3.0
2023-04-25,20901 CAM 100 NEGRO NEUTRO,10.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,10.0,200.0,2.0,20.0
2023-04-25,260101 CAM LAMI DORADO,3.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,3.0,1002.0,1002.0,4.0
2023-04-25,310101 FLEECE NEGRO,,VENTAS RESTREPO,Tuesday,4,2023,Primavera,,5.0,6.0,1.0
2023-04-25,310101 FLEECE NEGRO,,VENTAS RESTREPO,Tuesday,4,2023,Primavera,,,5.0,6.0
2023-04-25,310103 FLEECE AZUL OSCURO,1.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,1.0,,,48.0
2023-04-25,430402 BO 26X36 NARANJA,2.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,2.0,13.0,13.0,1.0
2023-04-25,432002 BO TULL 14X21 ROSADA,5.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,5.0,1.0,1.0,3.0
2023-04-25,620108 MALLA SANDWICH VERDE MILITAR,,VENTAS RESTREPO,Tuesday,4,2023,Primavera,,,,1.0
2023-04-25,620126 MALLA CACHUCHA,4.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,4.0,5.0,,1.0
2023-04-25,70104 CARIÑOSI NEGRO,10.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,10.0,1.0,20.0,
2023-04-25,70113-4 CARIÑOSI LEÑADOR ROJO,,VENTAS RESTREPO,Tuesday,4,2023,Primavera,,1.0,,5.0
2023-04-25,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,3.0,VENTAS RESTREPO,Tuesday,4,2023,Primavera,3.0,,,303.0
2023-04-26,"11204 CAM 70 BLANCO X 2,10 METROS",,JORGE ANDRES AGUIRRE ROJAS,Wednesday,4,2023,Primavera,,,,
2023-04-26,160103 CAM 13 GR X 2.10 MTR BLANCO,,JORGE ANDRES AGUIRRE ROJAS,Wednesday,4,2023,Primavera,,,,
2023-04-26,160103 CAM 13 GR X 2.10 MTR BLANCO,,JORGE ANDRES AGUIRRE ROJAS,Wednesday,4,2023,Primavera,,,,
2023-04-26,160103 CAM 13 GR X 2.10 MTR BLANCO,,JORGE ANDRES AGUIRRE ROJAS,Wednesday,4,2023,Primavera,,,,
2023-04-26,10203 CAM 70 AZUL REY,100.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,100.0,30.0,600.0,21120.0
2023-04-26,102210 CAM 70 VERDE TURQUESA,100.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,100.0,300.0,100.0,60.0
2023-04-26,10402 CAM 70 BEIGE OSCURO,25.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,25.0,50.0,50.0,500.0
2023-04-26,10702 CAM 70 GRIS CLARO,100.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,100.0,10.0,200.0,10.0
2023-04-26,10802 CAM 70 MORADO CLARO,100.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,100.0,50.0,100.0,3.0
2023-04-26,10803 CAM 70 LILA,100.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,100.0,2.0,100.0,
2023-04-26,11303 CAM 70 VERDE JADE,100.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,100.0,50.0,30.0,300.0
2023-04-26,11401 CAM 70 PALO DE ROSA,100.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,100.0,510.0,510.0,300.0
2023-04-26,130103 CAM 120 NEGRO,30.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,3053.0,2.0,,
2023-04-26,130103 CAM 120 NEGRO,5.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,3053.0,3053.0,2.0,
2023-04-26,130103 CAM 120 NEGRO,3.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,3053.0,3053.0,3053.0,2.0
2023-04-26,130118 CAM 150 NEGRO,5.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,5.0,5050.0,5050.0,200.0
2023-04-26,140101 CAM 50 BLANCO,100.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,100.0,400.0,50.0,
2023-04-26,20301 CAM 100 BLANCO,1.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,1.0,20.0,1.0,22.0
2023-04-26,20402 CAM 100 BEIGE OSCURO,,VENTAS RESTREPO,Wednesday,4,2023,Primavera,,1010.0,1010.0,10.0
2023-04-26,21101 CAM 100 ROSADO PASTEL,,VENTAS RESTREPO,Wednesday,4,2023,Primavera,,3.0,6.0,2.0
2023-04-26,221206 EVA 4 MM NEGRO,1.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,1.0,12.0,12.0,10.0
2023-04-26,221208 EVA 2 MM NEGRO,1.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,1.0,2.0,31.0,31.0
2023-04-26,310101 FLEECE NEGRO,3.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,32.0,,,5.0
2023-04-26,310101 FLEECE NEGRO,2.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,32.0,32.0,,
2023-04-26,310116 FLEECE MARFIL,,VENTAS RESTREPO,Wednesday,4,2023,Primavera,,1.0,,20.0
2023-04-26,310116 FLEECE MARFIL,1.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,,,1.0,
2023-04-26,320301 DELANTAL NA CHEF,1.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,1.0,1.0,11.0,11.0
2023-04-26,330618 CAM CIRCLE MARFIL,7.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,7.0,20.0,2.0,9.0
2023-04-26,330701 CAM NET NEGRO,10.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,10.0,2.0,,10.0
2023-04-26,430402 BO 26X36 NARANJA,1.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,1.0,2.0,13.0,13.0
2023-04-26,620101 MALLA SANDWICH NEGRA,30.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,30.0,2.0,20.0,
2023-04-26,620105 MALLA SANDWICH BLANCA,3.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,3.0,1.0,2.0,
2023-04-26,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,2.0,VENTAS RESTREPO,Wednesday,4,2023,Primavera,2.0,3.0,,
2023-04-27,120110 P.CONEJO GRIS CLARA,30.0,JORGE ANDRES AGUIRRE ROJAS,Thursday,4,2023,Primavera,3030.0,1.0,2.0,1.0
2023-04-27,120110 P.CONEJO GRIS CLARA,30.0,JORGE ANDRES AGUIRRE ROJAS,Thursday,4,2023,Primavera,3030.0,3030.0,1.0,2.0
2023-04-27,10601 CAM 70 FUCSIA NORMAL,100.0,VENDEDOR E-COMMERCE,Thursday,4,2023,Primavera,100355.0,50.0,500.0,100.0
2023-04-27,"101102 TORTA DE SESGO 3,2 NEGRO 70 GR",4.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,4.0,2.0,6.0,2.0
2023-04-27,10208 CAM 70 AZUL COBALTO,35.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,35.0,,,3010.0
2023-04-27,10301 CAM 70 BLANCO,25.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,2550.0,111441320.0,111441320.0,111441320.0
2023-04-27,10301 CAM 70 BLANCO,50.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,2550.0,2550.0,111441320.0,111441320.0
2023-04-27,10403 CAM 70 BEIGE HUESO,50.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,50.0,50.0,13.0,25.0
2023-04-27,10601 CAM 70 FUCSIA NORMAL,35.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,100355.0,100355.0,50.0,500.0
2023-04-27,10601 CAM 70 FUCSIA NORMAL,5.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,100355.0,100355.0,100355.0,50.0
2023-04-27,10702 CAM 70 GRIS CLARO,5.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,580.0,100.0,10.0,200.0
2023-04-27,10702 CAM 70 GRIS CLARO,80.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,580.0,580.0,100.0,10.0
2023-04-27,11302 CAM 70 VERDE PISTACHO,35.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,35.0,30038.0,30038.0,3.0
2023-04-27,130118 CAM 150 NEGRO,10.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,10.0,5.0,5050.0,5050.0
2023-04-27,140102 CAM 50 NEGRO,10.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,10.0,50.0,50.0,50150.0
2023-04-27,20301 CAM 100 BLANCO,35.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,356.0,1.0,20.0,1.0
2023-04-27,20301 CAM 100 BLANCO,6.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,356.0,356.0,1.0,20.0
2023-04-27,20402 CAM 100 BEIGE OSCURO,3.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,3.0,,1010.0,1010.0
2023-04-27,310101 FLEECE NEGRO,10.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,10.0,32.0,32.0,
2023-04-27,310109 FLEECE TURQUEZA,1.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,1.0,3.0,20.0,1.0
2023-04-27,310110 FLEECE NARANJA,1.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,1.0,,1.0,3.0
2023-04-27,310123 FLEECE ROSADO,,VENTAS RESTREPO,Thursday,4,2023,Primavera,,1.0,2.0,10.0
2023-04-27,330909 CAM FLOR B VERDE MILITAR,1.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,1.0,2.0,1.0,
2023-04-27,50101 CAM SUBO 70 BLANCO,35.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,35.0,400.0,2.0,1.0
2023-04-27,620101 MALLA SANDWICH NEGRA,50.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,503.0,30.0,2.0,20.0
2023-04-27,620101 MALLA SANDWICH NEGRA,3.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,503.0,503.0,30.0,2.0
2023-04-27,620104 MALLA SANDWICH AZUL OSCURA,3.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,3.0,70.0,,
2023-04-27,620108 MALLA SANDWICH VERDE MILITAR,3.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,3.0,,,
2023-04-27,70104 CARIÑOSI NEGRO,3.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,3.0,10.0,1.0,20.0
2023-04-27,70106 CARIÑOSI CAFÉ,3.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,3.0,,1.0,2.0
2023-04-27,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,3.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,,2.0,3.0,
2023-04-27,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,3.0,VENTAS RESTREPO,Thursday,4,2023,Primavera,,,2.0,3.0
2023-04-27,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,,VENTAS RESTREPO,Thursday,4,2023,Primavera,,,,2.0
2023-04-28,10203 CAM 70 AZUL REY,100.0,VENDEDOR E-COMMERCE,Friday,4,2023,Primavera,10049.0,100.0,30.0,600.0
2023-04-28,10301 CAM 70 BLANCO,300.0,VENDEDOR E-COMMERCE,Friday,4,2023,Primavera,300.0,2550.0,2550.0,111441320.0
2023-04-28,10901 CAM 70 NEGRO,300.0,VENDEDOR E-COMMERCE,Friday,4,2023,Primavera,300233106.0,8.0,510.0,510.0
2023-04-28,11201 CAM 70 ROJO,100.0,VENDEDOR E-COMMERCE,Friday,4,2023,Primavera,100300.0,3.0,,
2023-04-28,1111-1 P.CONEJO PERROS GRIS,,VENTAS PRINCIPAL,Friday,4,2023,Primavera,,,1.0,1.0
2023-04-28,120234 P.CONEJO HUELLAS CAFE,216.0,VENTAS PRINCIPAL,Friday,4,2023,Primavera,216.0,,,
2023-04-28,10203 CAM 70 AZUL REY,49.0,VENTAS RESTREPO,Friday,4,2023,Primavera,10049.0,10049.0,100.0,30.0
2023-04-28,10204 CAM 70 AZUL OSCURO,19.0,VENTAS RESTREPO,Friday,4,2023,Primavera,19.0,33.0,100.0,300.0
2023-04-28,10502 CAM 70 CAFÉ OSCURO,100.0,VENTAS RESTREPO,Friday,4,2023,Primavera,100.0,,100.0,1505.0
2023-04-28,10702 CAM 70 GRIS CLARO,15.0,VENTAS RESTREPO,Friday,4,2023,Primavera,15.0,580.0,580.0,100.0
2023-04-28,10803 CAM 70 LILA,5.0,VENTAS RESTREPO,Friday,4,2023,Primavera,5.0,100.0,2.0,100.0
2023-04-28,10901 CAM 70 NEGRO,233.0,VENTAS RESTREPO,Friday,4,2023,Primavera,300233106.0,300233106.0,8.0,510.0
2023-04-28,10901 CAM 70 NEGRO,10.0,VENTAS RESTREPO,Friday,4,2023,Primavera,300233106.0,300233106.0,300233106.0,8.0
2023-04-28,10901 CAM 70 NEGRO,6.0,VENTAS RESTREPO,Friday,4,2023,Primavera,300233106.0,300233106.0,300233106.0,300233106.0
2023-04-28,11201 CAM 70 ROJO,300.0,VENTAS RESTREPO,Friday,4,2023,Primavera,100300.0,100300.0,3.0,
2023-04-28,120101 P.CONEJO NEGRO,5.0,VENTAS RESTREPO,Friday,4,2023,Primavera,5.0,2.0,12.0,1.0
2023-04-28,130107 CAM 150 BLANCO,20.0,VENTAS RESTREPO,Friday,4,2023,Primavera,20.0,50.0,7.0,
2023-04-28,140101 CAM 50 BLANCO,3.0,VENTAS RESTREPO,Friday,4,2023,Primavera,350.0,100.0,400.0,50.0
2023-04-28,140101 CAM 50 BLANCO,50.0,VENTAS RESTREPO,Friday,4,2023,Primavera,350.0,350.0,100.0,400.0
2023-04-28,140102 CAM 50 NEGRO,7.0,VENTAS RESTREPO,Friday,4,2023,Primavera,750.0,10.0,50.0,50.0
2023-04-28,140102 CAM 50 NEGRO,50.0,VENTAS RESTREPO,Friday,4,2023,Primavera,750.0,750.0,10.0,50.0
2023-04-28,20403 CAM 100 BEIGE HUESO,7.0,VENTAS RESTREPO,Friday,4,2023,Primavera,7.0,10.0,25.0,6.0
2023-04-28,310101 FLEECE NEGRO,,VENTAS RESTREPO,Friday,4,2023,Primavera,,10.0,32.0,32.0
2023-04-28,310101 FLEECE NEGRO,,VENTAS RESTREPO,Friday,4,2023,Primavera,,,10.0,32.0
2023-04-28,310101 FLEECE NEGRO,1.0,VENTAS RESTREPO,Friday,4,2023,Primavera,,,,10.0
2023-04-28,310101 FLEECE NEGRO,1.0,VENTAS RESTREPO,Friday,4,2023,Primavera,,,,
2023-04-28,330618 CAM CIRCLE MARFIL,3.0,VENTAS RESTREPO,Friday,4,2023,Primavera,3.0,7.0,20.0,2.0
2023-04-28,330702 CAM NET BLANCO,7.0,VENTAS RESTREPO,Friday,4,2023,Primavera,7.0,2.0,1.0,1.0
2023-04-28,360101 PLANTITEX - NEGRO X 230 GR,5.0,VENTAS RESTREPO,Friday,4,2023,Primavera,5.0,5.0,2.0,
2023-04-28,400101 TELA FUSIONABLE BLANCA,,VENTAS RESTREPO,Friday,4,2023,Primavera,,2.0,2.0,1.0
2023-04-28,430402 BO 26X36 NARANJA,3.0,VENTAS RESTREPO,Friday,4,2023,Primavera,3.0,1.0,2.0,13.0
2023-04-28,430407 BO 26X36 AZUL ACUEDUCTO,2.0,VENTAS RESTREPO,Friday,4,2023,Primavera,2.0,5.0,5.0,212.0
2023-04-28,430804 BO 32X45X10 NARANJA,7.0,VENTAS RESTREPO,Friday,4,2023,Primavera,7.0,5.0,12.0,12.0
2023-04-28,430815 BO 32X45X10 AZUL PASTEL,2.0,VENTAS RESTREPO,Friday,4,2023,Primavera,2.0,1.0,51.0,51.0
2023-04-28,50101 CAM SUBO 70 BLANCO,28.0,VENTAS RESTREPO,Friday,4,2023,Primavera,28.0,35.0,400.0,2.0
2023-04-28,620101 MALLA SANDWICH NEGRA,53.0,VENTAS RESTREPO,Friday,4,2023,Primavera,5330111.0,503.0,503.0,30.0
2023-04-28,620101 MALLA SANDWICH NEGRA,30.0,VENTAS RESTREPO,Friday,4,2023,Primavera,5330111.0,5330111.0,503.0,503.0
2023-04-28,620101 MALLA SANDWICH NEGRA,1.0,VENTAS RESTREPO,Friday,4,2023,Primavera,5330111.0,5330111.0,5330111.0,503.0
2023-04-28,620101 MALLA SANDWICH NEGRA,1.0,VENTAS RESTREPO,Friday,4,2023,Primavera,5330111.0,5330111.0,5330111.0,5330111.0
2023-04-28,620101 MALLA SANDWICH NEGRA,1.0,VENTAS RESTREPO,Friday,4,2023,Primavera,5330111.0,5330111.0,5330111.0,5330111.0
2023-04-28,620108 MALLA SANDWICH VERDE MILITAR,1.0,VENTAS RESTREPO,Friday,4,2023,Primavera,1.0,3.0,,
2023-04-28,620112 MALLA SANDWICH LILA,1.0,VENTAS RESTREPO,Friday,4,2023,Primavera,1.0,,,3.0
2023-04-28,70110 CARIÑOSI PALO DE ROSA,1.0,VENTAS RESTREPO,Friday,4,2023,Primavera,1.0,,,3.0
2023-04-28,70122 CARIÑOSI LILA,1.0,VENTAS RESTREPO,Friday,4,2023,Primavera,1.0,,,
2023-04-28,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,,VENTAS RESTREPO,Friday,4,2023,Primavera,,,,
2023-04-28,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,2.0,VENTAS RESTREPO,Friday,4,2023,Primavera,,,,
2023-04-28,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,1.0,VENTAS RESTREPO,Friday,4,2023,Primavera,,,,
2023-04-28,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,15.0,VENTAS RESTREPO,Friday,4,2023,Primavera,,,,
2023-04-28,Y19793-10 P.CONEJO MARIO LUIGI FONDO ROJO,6.0,VENTAS RESTREPO,Friday,4,2023,Primavera,,,,
2023-04-29,120234 P.CONEJO HUELLAS CAFE,,VENTAS PRINCIPAL,Saturday,4,2023,Primavera,,216.0,,
2023-04-29,240002 ENTRETELA DE 80 GRAMOS,,VENTAS PRINCIPAL,Saturday,4,2023,Primavera,,,1.0,3.0
2023-04-29,10204 CAM 70 AZUL OSCURO,25.0,VENTAS RESTREPO,Saturday,4,2023,Primavera,25.0,19.0,33.0,100.0
