VENDEDOR,MATERIAL,Fecha,Documento,Cantidad,Total_Ingresos,Precio Promedio,Precio iva incluido,NOTA ,
VENTAS RESTREPO,330702 CAM NET BLANCO,15/04/2024,FV FVR 18638,1,"2.605,04","2.605,04",,,
VENTAS RESTREPO,330714 CAM NET VERDE MILITAR,18/04/2024,FV FVE 5030,6,"15.630,25","2.605,04",,,
VENTAS RESTREPO,330715 CAM NET AMARILLO,25/04/2024,FV FVR 18733,4,"10.420,17","2.605,04",,,
VENTAS RESTREPO,330717 CAM NET CAFÉ,18/04/2024,FV FVE 5030,6,"15.630,25","2.605,04",,,
VENTAS RESTREPO,330717 CAM NET CAFÉ,25/04/2024,FV FVR 18733,4,"10.420,17","2.605,04",,,
VENTAS RESTREPO,330806 CAM FLOR P VERDE MILITAR,15/04/2024,FV FVR 18638,1,"2.605,04","2.605,04",,,
VENTAS RESTREPO,330810 CAM FLOR P AZUL ACUEDUCTO,30/04/2024,FV FVR 18782,5,"13.025,21","2.605,04",,,
VENTAS RESTREPO,330811 CAM FLOR P ROSADO,04/04/2024,FV FVR 18542,14,"34.705,88","2.478,99",,,
VENTAS RESTREPO,330910 CAM FLOR B FUCSIA,25/04/2024,FV FVR 18733,4,"10.420,17","2.605,04",,,
VENTAS RESTREPO,360101 PLANTITEX - NEGRO X 230 GR,03/04/2024,FV FVR 18525,2,"10.924,37","5.462,18",,,
VENTAS RESTREPO,360101 PLANTITEX - NEGRO X 230 GR,09/04/2024,FV FVR 18585,3,"16.386,55","5.462,18",,,
VENTAS RESTREPO,36214621 BRIONI BLANCO,05/04/2024,FV FVR 18545,4,"6.722,69","1.680,67",,,
VENTAS RESTREPO,40101 CAM SUBO 40 BLANCO,02/04/2024,FV FVR 18513,"4,1","7.924,37","1.932,77",,,
VENTAS RESTREPO,40101 CAM SUBO 40 BLANCO,05/04/2024,FV FVR 18562,"5,4","10.436,97","1.932,77",,,
VENTAS RESTREPO,40101 CAM SUBO 40 BLANCO,11/04/2024,FV FVR 18609,3,"5.798,32","1.932,77",,,
VENTAS RESTREPO,40101 CAM SUBO 40 BLANCO,16/04/2024,FV FVR 18659,5,"9.663,87","1.932,77",,,
VENTAS RESTREPO,40101 CAM SUBO 40 BLANCO,17/04/2024,FV FVR 18671,8,"15.462,18","1.932,77",,,
VENTAS RESTREPO,40101 CAM SUBO 40 BLANCO,17/04/2024,FV FVR 18677,28,"52.941,18","1.890,76",,,
VENTAS RESTREPO,430703 BO 40X37X10 AZUL REY,03/04/2024,FV FVR 18529,1,"1.344,54","1.344,54",,,
VENTAS RESTREPO,430703 BO 40X37X10 AZUL REY,20/04/2024,FV FVR 18704,100,"134.453,78","1.344,54",,,
VENTAS RESTREPO,430804 BO 32X45X10 NARANJA,20/04/2024,FV FVR 18702,2,"2.521,01","1.260,50",,,
VENTAS RESTREPO,430807 BO 32X45X10 VERDE PISTACHO,20/04/2024,FV FVR 18702,2,"2.521,01","1.260,50",,,
VENTAS RESTREPO,430807 BO 32X45X10 VERDE PISTACHO,23/04/2024,FV FVR 18718,12,"15.126,05","1.260,50",,,
VENTAS RESTREPO,430811 BO 32X45X10 AZUL ACUEDUCTO,20/04/2024,FV FVR 18702,3,"3.781,51","1.260,50",,,
VENTAS RESTREPO,430811 BO 32X45X10 AZUL ACUEDUCTO,24/04/2024,FV FVR 18725,4,"5.042,02","1.260,50",,,
VENTAS RESTREPO,430812 BO 32X45X10 NARANJA PASTEL,04/04/2024,FV FVR 18539,2,"2.521,01","1.260,50",,,
VENTAS RESTREPO,430813 BO 32X45X10 AMARILLA PASTEL,04/04/2024,FV FVR 18539,9,"11.344,54","1.260,50",,,
VENTAS RESTREPO,430815 BO 32X45X10 AZUL PASTEL,04/04/2024,FV FVR 18539,13,"16.386,55","1.260,50",,,
VENTAS RESTREPO,431102 BO LAMINADA PLATEADA,03/04/2024,FV FVR 18529,1,"2.605,04","2.605,04",,,
VENTAS RESTREPO,431104 BO LAMINADA DORADA,17/04/2024,FV FVR 18666,1,"2.605,04","2.605,04",,,
VENTAS RESTREPO,4522 CAM SNOW CHAMPAGNE,26/04/2024,FV FVR 18739,20,"49.579,83","2.478,99",,,
VENTAS RESTREPO,452522 CAM 70 KAKI,30/04/2024,FV FVR 18778,14,"17.647,06","1.260,50",,,
VENTAS RESTREPO,460106 EMBO REFLE IS CLARO,12/04/2024,FV FVE 5016,20,"10.084,03","504,20",,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,03/04/2024,FV FVE 4972,35,"85.294,12","2.436,97",,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,03/04/2024,FV FVR 18523,1,"2.478,99","2.478,99",,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,03/04/2024,FV FVR 18528,12,"29.747,90","2.478,99",,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,04/04/2024,FV FVE 4976,11,"27.268,91","2.478,99",,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,08/04/2024,FV FVE 4987,28,"68.235,29","2.436,97",,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,08/04/2024,FV FVR 18576,9,"22.310,92","2.478,99",,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,09/04/2024,FV FVR 18589,"6,44","15.964,71","2.478,99",,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,11/04/2024,FV FVR 18603,2,"4.957,98","2.478,99",,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,15/04/2024,FV FVE 5021,6,"14.873,95","2.478,99",,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,22/04/2024,FV FVR 18709,5,"12.394,96","2.478,99",,,
VENTAS RESTREPO,50101 CAM SUBO 70 BLANCO,30/04/2024,FV FVR 18774,3,"7.436,97","2.478,99",,,
VENTAS RESTREPO,5145451 CAM SNOW PINK,05/04/2024,FV FVR 18554,24,"59.495,80","2.478,99",,,
VENTAS RESTREPO,515415 CAM STONE BEIGE-C 150,18/04/2024,FV FVE 5035,300,"705.882,35","2.352,94",,,
VENTAS RESTREPO,51551521 CAM SNOW WHITE,04/04/2024,FV FVR 18542,30,"74.369,75","2.478,99",,,
VENTAS RESTREPO,51551521 CAM SNOW WHITE,08/04/2024,FV FVR 18577,20,"49.579,83","2.478,99",,,
VENTAS RESTREPO,51551521 CAM SNOW WHITE,11/04/2024,FV FVR 18605,16,"41.680,67","2.605,04",,,
VENTAS RESTREPO,51551521 CAM SNOW WHITE,11/04/2024,FV FVR 18616,20,"52.100,84","2.605,04",,,
VENTAS RESTREPO,52245 CAM S-LOVE BEIGE,06/04/2024,FV FVR 18564,2,"5.210,08","2.605,04",,,
VENTAS RESTREPO,52245 CAM S-LOVE BEIGE,08/04/2024,FV FVR 18577,25,"65.126,05","2.605,04",,,
VENTAS RESTREPO,52245 CAM S-LOVE BEIGE,15/04/2024,FV FVR 18638,1,"2.605,04","2.605,04",,,
VENTAS RESTREPO,52245 CAM S-LOVE BEIGE,25/04/2024,FV FVR 18733,8,"20.840,34","2.605,04",,,
VENTAS RESTREPO,542115 CAM WATER LAKE BLUE,29/04/2024,FV FVR 18755,2,"5.210,08","2.605,04",,,
VENTAS RESTREPO,54241 CAM BURBUJA FUCSIA,15/04/2024,FV FVR 18638,1,"2.605,04","2.605,04",,,
VENTAS RESTREPO,545215 CAM SUBO 100 BLANCO,03/04/2024,FV FVR 18522,6,"16.134,45","2.689,08",,,
VENTAS RESTREPO,545215 CAM SUBO 100 BLANCO,13/04/2024,FV FVR 18631,8,"21.512,61","2.689,08",,,
VENTAS RESTREPO,545215 CAM SUBO 100 BLANCO,29/04/2024,FV FVR 18757,"4,5","12.100,84","2.689,08",,,
VENTAS RESTREPO,5462 CAM 70 MARFIL,27/04/2024,FV FVR 18744,1,"1.260,50","1.260,50",,,
VENTAS RESTREPO,5462 CAM 70 MARFIL,30/04/2024,FV FVR 18781,60,"73.109,24","1.218,49",,,
VENTAS RESTREPO,5465662 CARIÑOSI GRIS #4,06/04/2024,FV FVR 18568,2,"10.592,47","5.296,24",,,
VENTAS RESTREPO,56432132 CARIÑOSI ROSADO #2,29/04/2024,FV FVR 18750,"0,5","3.151,26","6.302,52",,,
VENTAS RESTREPO,58418562 CAM CLOVER BEIGE,30/04/2024,FV FVR 18780,2,"5.210,08","2.605,04",,,
VENTAS RESTREPO,58418562 CAM CLOVER BEIGE,30/04/2024,FV FVR 18782,10,"26.050,42","2.605,04",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,01/04/2024,FV FVR 18504,20,"147.899,16","7.394,96",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,02/04/2024,FV FVR 18511,6,"45.378,15","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,03/04/2024,FV FVE 4969,10,"75.630,25","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,03/04/2024,FV FVR 18519,"4,6","34.789,92","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,03/04/2024,FV FVR 18520,6,"45.378,15","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,04/04/2024,FV FVE 4975,30,"221.848,74","7.394,96",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,04/04/2024,FV FVE 4977,31,"221.428,57","7.142,86",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,04/04/2024,FV FVR 18536,4,"30.252,10","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,04/04/2024,FV FVR 18543,4,"30.252,10","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,05/04/2024,FV FVE 4980,15,"113.445,38","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,05/04/2024,FV FVR 18548,"0,5","3.781,51","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,05/04/2024,FV FVR 18555,1,"7.563,03","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,05/04/2024,FV FVR 18557,1,"7.563,03","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,06/04/2024,FV FVR 18570,10,"75.630,25","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,10/04/2024,FV FVE 5002,12,"90.756,30","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,10/04/2024,FV FVR 18595,8,"60.504,20","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,11/04/2024,FV FVR 18617,3,"22.689,08","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,12/04/2024,FV FVE 5014,2,"15.126,05","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,12/04/2024,FV FVE 5016,8,"60.504,20","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,12/04/2024,FV FVR 18621,10,"75.630,25","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,12/04/2024,FV FVR 18623,"18,4","139.159,66","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,12/04/2024,FV FVR 18624,3,"22.689,08","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,13/04/2024,FV FVR 18634,2,"15.126,05","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,13/04/2024,FV FVR 18635,3,"22.689,08","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,16/04/2024,FV FVE 5023,5,"37.815,13","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,16/04/2024,FV FVR 18661,3,"22.689,08","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,16/04/2024,FV FVR 18662,1,"7.563,03","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,17/04/2024,FV FVR 18672,4,"30.252,10","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,17/04/2024,FV FVR 18673,2,"15.126,05","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,18/04/2024,FV FVE 5029,15,"113.445,38","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,18/04/2024,FV FVE 5031,20,"147.899,16","7.394,96",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,18/04/2024,FV FVR 18680,1,"7.563,03","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,18/04/2024,FV FVR 18682,8,"60.504,20","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,19/04/2024,FV FVE 5041,6,"45.378,15","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,19/04/2024,FV FVR 18689,"0,5","3.781,51","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,20/04/2024,FV FVE 5046,64,"457.142,86","7.142,86",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,20/04/2024,FV FVR 18699,2,"15.126,05","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,22/04/2024,FV FVE 5049,2,"15.126,05","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,22/04/2024,FV FVE 5054,5,"37.815,13","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,22/04/2024,FV FVE 5055,34,"251.428,57","7.394,96",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,22/04/2024,FV FVR 18705,1,"7.563,03","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,22/04/2024,FV FVR 18707,12,"90.756,30","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,23/04/2024,FV FVR 18713,15,"113.445,38","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,23/04/2024,FV FVR 18715,10,"75.630,25","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,24/04/2024,FV FVE 5064,15,"113.445,38","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,25/04/2024,FV FVE 5070,100,"714.285,71","7.142,86",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,26/04/2024,FV FVR 18740,10,"75.630,25","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,27/04/2024,FV FVR 18742,8,"60.504,20","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,29/04/2024,FV FVR 18762,1,"7.563,03","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,29/04/2024,FV FVR 18767,15,"113.445,38","7.563,03",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,30/04/2024,FV FVE 5090,20,"147.899,16","7.394,96",,,
VENTAS RESTREPO,620101 MALLA SANDWICH NEGRA,30/04/2024,FV FVR 18785,4,"30.252,10","7.563,03",,,
VENTAS RESTREPO,620102 MALLA SANDWICH GRIS CLARO,05/04/2024,FV FVR 18555,1,"7.983,19","7.983,19",,,
VENTAS RESTREPO,620102 MALLA SANDWICH GRIS CLARO,19/04/2024,FV FVR 18689,"0,5","3.991,60","7.983,19",,,
VENTAS RESTREPO,620102 MALLA SANDWICH GRIS CLARO,26/04/2024,FV FVR 18740,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620102 MALLA SANDWICH GRIS CLARO,29/04/2024,FV FVR 18767,2,"15.966,39","7.983,19",,,
VENTAS RESTREPO,620104 MALLA SANDWICH AZUL OSCURA,12/04/2024,FV FVR 18623,10,"79.831,93","7.983,19",,,
VENTAS RESTREPO,620106 MALLA SANDWICH FUCSIA,01/04/2024,FV FVE 4962,2,"15.966,39","7.983,19",,,
VENTAS RESTREPO,620106 MALLA SANDWICH FUCSIA,11/04/2024,FV FVE 5006,10,"79.831,93","7.983,19",,,
VENTAS RESTREPO,620106 MALLA SANDWICH FUCSIA,17/04/2024,FV FVR 18670,"0,7","5.588,24","7.983,19",,,
VENTAS RESTREPO,620106 MALLA SANDWICH FUCSIA,18/04/2024,FV FVE 5029,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620106 MALLA SANDWICH FUCSIA,22/04/2024,FV FVE 5055,4,"31.932,77","7.983,19",,,
VENTAS RESTREPO,620106 MALLA SANDWICH FUCSIA,22/04/2024,FV FVR 18707,4,"31.932,77","7.983,19",,,
VENTAS RESTREPO,620106 MALLA SANDWICH FUCSIA,26/04/2024,FV FVR 18736,"0,5","3.991,60","7.983,19",,,
VENTAS RESTREPO,620107 MALLA SANDWICH AZUL REY,11/04/2024,FV FVR 18610,1,"7.983,19","7.983,19",,,
VENTAS RESTREPO,620107 MALLA SANDWICH AZUL REY,18/04/2024,FV FVE 5029,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620107 MALLA SANDWICH AZUL REY,19/04/2024,FV FVR 18689,"0,5","3.991,60","7.983,19",,,
VENTAS RESTREPO,620107 MALLA SANDWICH AZUL REY,22/04/2024,FV FVE 5052,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620107 MALLA SANDWICH AZUL REY,30/04/2024,FV FVR 18776,"1,5","11.974,79","7.983,19",,,
VENTAS RESTREPO,620112 MALLA SANDWICH LILA,05/04/2024,FV FVE 4980,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620112 MALLA SANDWICH LILA,18/04/2024,FV FVE 5029,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620112 MALLA SANDWICH LILA,29/04/2024,FV FVR 18767,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620113 MALLA SANDWICH ROSADA,01/04/2024,FV FVE 4962,4,"31.932,77","7.983,19",,,
VENTAS RESTREPO,620113 MALLA SANDWICH ROSADA,22/04/2024,FV FVE 5055,4,"31.932,77","7.983,19",,,
VENTAS RESTREPO,620113 MALLA SANDWICH ROSADA,29/04/2024,FV FVR 18751,"0,5","3.991,60","7.983,19",,,
VENTAS RESTREPO,620113 MALLA SANDWICH ROSADA,29/04/2024,FV FVR 18766,"0,32","2.554,62","7.983,19",,,
VENTAS RESTREPO,620113 MALLA SANDWICH ROSADA,30/04/2024,FV FVE 5096,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620117 MALLA SANDWICH AZUL PASTEL,29/04/2024,FV FVR 18751,"0,5","3.991,60","7.983,19",,,
VENTAS RESTREPO,620120 MALLA APRESTO NEGRA,08/04/2024,FV FVR 18571,7,"30.000,00","4.285,71",,,
VENTAS RESTREPO,620120 MALLA APRESTO NEGRA,19/04/2024,FV FVR 18691,"1,3","5.571,43","4.285,71",,,
VENTAS RESTREPO,620120 MALLA APRESTO NEGRA,30/04/2024,FV FVR 18770,20,"85.714,29","4.285,71",,,
VENTAS RESTREPO,620121 MALLA SANDWICH NARANJA,13/04/2024,FV FVR 18635,"2,68","21.394,96","7.983,19",,,
VENTAS RESTREPO,620121 MALLA SANDWICH NARANJA,30/04/2024,FV FVE 5096,8,"63.865,55","7.983,19",,,
VENTAS RESTREPO,620122 MALLA SANDWICH AMARILLA,30/04/2024,FV FVE 5096,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620125 MALLA SANDWICH COLMENA NEGRA,02/04/2024,FV FVR 18518,3,"31.512,61","10.504,20",,,
VENTAS RESTREPO,620125 MALLA SANDWICH COLMENA NEGRA,16/04/2024,FV FVR 18658,5,"52.521,01","10.504,20",,,
VENTAS RESTREPO,620125 MALLA SANDWICH COLMENA NEGRA,18/04/2024,FV FVR 18683,1,"10.504,20","10.504,20",,,
VENTAS RESTREPO,620125 MALLA SANDWICH COLMENA NEGRA,19/04/2024,FV FVR 18687,"0,8","8.403,36","10.504,20",,,
VENTAS RESTREPO,620125 MALLA SANDWICH COLMENA NEGRA,20/04/2024,FV FVR 18698,"0,5","5.252,10","10.504,20",,,
VENTAS RESTREPO,620125 MALLA SANDWICH COLMENA NEGRA,20/04/2024,FV FVR 18700,2,"21.008,40","10.504,20",,,
VENTAS RESTREPO,620125 MALLA SANDWICH COLMENA NEGRA,22/04/2024,FV FVR 18711,"0,5","5.252,10","10.504,20",,,
VENTAS RESTREPO,620125 MALLA SANDWICH COLMENA NEGRA,26/04/2024,FV FVR 18737,1,"10.504,20","10.504,20",,,
VENTAS RESTREPO,620125 MALLA SANDWICH COLMENA NEGRA,29/04/2024,FV FVR 18752,"1,8","18.907,56","10.504,20",,,
VENTAS RESTREPO,620125 MALLA SANDWICH COLMENA NEGRA,30/04/2024,FV FVR 18773,3,"31.512,61","10.504,20",,,
VENTAS RESTREPO,620128 MALLA SANDWICH CAFÉ,11/04/2024,FV FVE 5006,5,"39.915,97","7.983,19",,,
VENTAS RESTREPO,620128 MALLA SANDWICH CAFÉ,22/04/2024,FV FVE 5052,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620129 MALLA SANDWICH VINOTINTO,22/04/2024,FV FVE 5052,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620130 MALLA SANDWICH VERDE JADE,05/04/2024,FV FVE 4980,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620130 MALLA SANDWICH VERDE JADE,30/04/2024,FV FVE 5096,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620131 MALLA SANDWICH VERDE MENTA,01/04/2024,FV FVE 4962,4,"31.932,77","7.983,19",,,
VENTAS RESTREPO,620131 MALLA SANDWICH VERDE MENTA,18/04/2024,FV FVE 5029,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620132 MALLA SANDWICH CAMEL,15/04/2024,FV FVR 18646,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620132 MALLA SANDWICH CAMEL,19/04/2024,FV FVR 18689,"0,5","3.991,60","7.983,19",,,
VENTAS RESTREPO,620132 MALLA SANDWICH CAMEL,30/04/2024,FV FVE 5096,3,"23.949,58","7.983,19",,,
VENTAS RESTREPO,620133 MALLA SANDWICH AZUL ACUEDUCTO,01/04/2024,FV FVE 4962,4,"31.932,77","7.983,19",,,
VENTAS RESTREPO,620133 MALLA SANDWICH AZUL ACUEDUCTO,13/04/2024,FV FVR 18635,4,"31.932,77","7.983,19",,,
VENTAS RESTREPO,620133 MALLA SANDWICH AZUL ACUEDUCTO,30/04/2024,FV FVE 5096,8,"63.865,55","7.983,19",,,
VENTAS RESTREPO,620135 MALLA SAND. ESTRELLAS DE COLORES FONDO LILA,05/04/2024,FV FVE 4980,3,"31.512,61","10.504,20",,,
VENTAS RESTREPO,620135 MALLA SAND. ESTRELLAS DE COLORES FONDO LILA,20/04/2024,FV FVR 18696,"0,7","7.352,94","10.504,20",,,
VENTAS RESTREPO,620142 MALLA SAND. HUELLAS DE COLORES FONDO NEGRO,05/04/2024,FV FVE 4980,3,"31.512,61","10.504,20",,,
VENTAS RESTREPO,620143 MALLA SAND. CAMUFLADA,05/04/2024,FV FVE 4980,3,"31.512,61","10.504,20",,,
VENTAS RESTREPO,620143 MALLA SAND. CAMUFLADA,18/04/2024,FV FVE 5029,3,"31.512,61","10.504,20",,,
VENTAS RESTREPO,660101 CAM 25 GR ROSADO,04/04/2024,FV FVR 18541,10,"8.823,53","882,35",,,
VENTAS RESTREPO,70103 CARIÑOSI MARFIL,29/04/2024,FV FVR 18761,1,"6.302,52","6.302,52",,,
VENTAS RESTREPO,70104 CARIÑOSI NEGRO,03/04/2024,FV FVR 18531,"0,45","2.836,13","6.302,52",,,
VENTAS RESTREPO,70104 CARIÑOSI NEGRO,04/04/2024,FV FVR 18538,2,"12.605,04","6.302,52",,,
VENTAS RESTREPO,70108 CARIÑOSI AZUL PETROLEO,25/04/2024,FV FVR 18731,3,"18.907,56","6.302,52",,,
VENTAS RESTREPO,70116 CARIÑOSI CAMEL,29/04/2024,FV FVR 18761,1,"6.302,52","6.302,52",,,
VENTAS RESTREPO,70120 CARIÑOSI GRIS PERLA,12/04/2024,FV FVR 18626,2,"12.605,04","6.302,52",,,
VENTAS RESTREPO,70120 CARIÑOSI GRIS PERLA,15/04/2024,FV FVR 18644,2,"12.605,04","6.302,52",,,
VENTAS RESTREPO,701302 P.CONEJO LICRADA ROSADA,29/04/2024,FV FVR 18764,"0,5","4.831,93","9.663,87",,,
VENTAS RESTREPO,70133 CARIÑOSI FUCSIA,19/04/2024,FV FVR 18692,1,"6.302,52","6.302,52",,,
VENTAS RESTREPO,70133 CARIÑOSI FUCSIA,25/04/2024,FV FVR 18731,3,"18.907,56","6.302,52",,,
VENTAS RESTREPO,990815 MALLA SPENCER NEGRA,11/04/2024,FV FVR 18612,4,"38.655,46","9.663,87",,,
16 ENE A 31 MAY REM,2268945 EVA 4 MM CREMA,02/05/2024,529,50,,,,ORDEN#1847 REM#1831 BETO PC,IMPOGREEN
16 ENE A 31 MAY REM,453212 EVA 5 MM NEGRA ,02/05/2024,529,2,,,,REM#1954 ALMACEN PC,IMPOGREEN
16 ENE A 31 MAY REM,453212 EVA 5 MM NEGRA ,02/05/2024,529,2,,,,REM#1954 ALMACEN PC,IMPOGREEN
16 ENE A 31 MAY REM,"221207 EVA 2,5 MM NEGRO",03/05/2024,530,100,,,,ORDEN#1849 REM#1832 BETO PC,IMPOGREEN
16 ENE A 31 MAY REM,"221212 EVA 3,5 MM NEGRO",03/05/2024,530,150,,,,ORDEN#1849 REM#1832 BETO PC,IMPOGREEN
16 ENE A 31 MAY REM,221206 EVA 4 MM NEGRO,03/05/2024,530,200,,,,ORDEN#1849 REM#1832 BETO PC,IMPOGREEN
16 ENE A 31 MAY REM,"221207 EVA 2,5 MM NEGRO",04/05/2024,531,50,,,,REM#1965 ANDRES PC,IMPOGREEN
16 ENE A 31 MAY REM,"221212 EVA 3,5 MM NEGRO",04/05/2024,531,5,,,,REM#1966 ALMACEN PC,IMPOGREEN
16 ENE A 31 MAY REM,"221207 EVA 2,5 MM NEGRO",07/05/2024,533,100,,,,ORDEN#1857 REM#1835 BETO PC,IMPOGREEN
16 ENE A 31 MAY REM,"221202 EVA 2,5 MM BLANCO",07/05/2024,533,100,,,,ORDEN#1857 REM#1835 BETO PC,IMPOGREEN
16 ENE A 31 MAY REM,"221202 EVA 2,5 MM BLANCO",09/05/2024,535,200,,,,ORDEN#1861 REM#1836 BETO PC,IMPOGREEN
16 ENE A 31 MAY REM,2268945 EVA 4 MM CREMA,09/05/2024,535,100,,,,ORDEN#1862 REM#1837 BETO PC,IMPOGREEN
16 ENE A 31 MAY REM,"221211 EVA 3,5 MM BLANCO",09/05/2024,535,50,,,,ORDEN#1862 REM#1837 BETO PC,IMPOGREEN
16 ENE A 31 MAY REM,453212 EVA 5 MM NEGRA ,10/05/2024,536,350,,,,REM#1990 ANDRES PC,IMPOGREEN
16 ENE A 31 MAY REM,"221207 EVA 2,5 MM NEGRO",14/05/2024,538,50,,,,ORDEN#1870 REM#1843 BETO PC,IMPOGREEN
16 ENE A 31 MAY REM,"221207 EVA 2,5 MM NEGRO",15/05/2024,539,100,,,,ORDEN#1878 REM#1849 BETO PC,IMPOGREEN
16 ENE A 31 MAY REM,990821 EVA 3MM BLANCA,16/05/2024,540,200,,,,ORDEN#1879 REM#2005 CARLOS PC,IMPOGREEN
16 ENE A 31 MAY REM,221206 EVA 4 MM NEGRO,17/05/2024,541,100,,,,ORDEN#1886 REM#2014 ANDREA PC,IMPOGREEN
16 ENE A 31 MAY REM,221203 EVA 4 MM BLANCO,17/05/2024,541,50,,,,ORDEN#1891 REM#2055 BETO PC,IMPOGREEN
